,EMB_ID,PROD_ID,NR_REGISTO,DESCR,GRUPO_HOM_COD,QUANT_TOT,UNID_QUANT_TOT_ID,QUANTIDADE,UNID_QUANT_ID,TIPO_EMB_ID,ACOND_PRIMARIO_ID,TIPO_TRATAMENTO_ID,ESTADO_EMB_ID,IND_EMB_UNITARIA,IND_EMB_HOSPITALAR,IND_DISP_SEGURANCA,PEM_AMB,PEM_AMB_MS,PEM_AMB_BIO,PEM_AMB_BIO_MS,CNPEM,CHNM_COD,CDM,REFERENCIA,CARACT_ESPECIFICAS,Dosagem,Nome,ind_generico,form_farm_descr,Forma_farm_id,tipo_emb_descr,Tipo_prod_descr,Grupo_hom_descr,Estado_AIM_descr,Class_Disp_descr,Titular_AIM_descr,DCIPT_descr,DCIPT_ID,full_name,numerator_value,numerator_unit,denominator_value,denominator_unit,DCIPT_descr_parse,routes_id,routes_descr,edqm_routes_id,edqm_routes_descr_en,atc_code,atc_descr,edqm_dose_form_id,edqm_dose_form_descr_en,edqm_dose_form_descr_pt,mapping_term
1738,71329,37095,5008586,Blister - 10 unidade(s),GH0000,10.0,32,,,,7,2,0,N,N,S,N,N,N,N,50024647.0,10014774,,,,10 mg,Amlodipina Atral,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Laboratórios Atral, S.A.",Amlodipina,174,Amlodipina Atral 10 mg Comprimido Blister - 10 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
1739,71330,37095,5008685,Blister - 30 unidade(s),GH0000,30.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013351.0,10014774,,,,10 mg,Amlodipina Atral,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Laboratórios Atral, S.A.",Amlodipina,174,Amlodipina Atral 10 mg Comprimido Blister - 30 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
1740,71331,37095,5008784,Blister - 60 unidade(s),GH0000,60.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013360.0,10014774,,,,10 mg,Amlodipina Atral,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Laboratórios Atral, S.A.",Amlodipina,174,Amlodipina Atral 10 mg Comprimido Blister - 60 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
1741,71332,37096,5009485,Blister - 10 unidade(s),GH0000,10.0,32,,,,7,2,0,N,N,S,N,N,N,N,50024647.0,10014774,,,,10 mg,Amlodipina Amlocor 10 mg Comprimidos,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Laboratórios Atral, S.A.",Amlodipina,174,Amlodipina Amlocor 10 mg Comprimidos 10 mg Comprimido Blister - 10 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
1742,71333,37096,5009584,Blister - 30 unidade(s),GH0000,30.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013351.0,10014774,,,,10 mg,Amlodipina Amlocor 10 mg Comprimidos,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Laboratórios Atral, S.A.",Amlodipina,174,Amlodipina Amlocor 10 mg Comprimidos 10 mg Comprimido Blister - 30 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
1743,71334,37096,5009683,Blister - 60 unidade(s),GH0000,60.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013360.0,10014774,,,,10 mg,Amlodipina Amlocor 10 mg Comprimidos,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Laboratórios Atral, S.A.",Amlodipina,174,Amlodipina Amlocor 10 mg Comprimidos 10 mg Comprimido Blister - 60 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
1744,71335,37097,5009188,Blister - 10 unidade(s),GH0000,10.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013335.0,10017457,,,,5 mg,Amlodipina Amlocor 5 mg Comprimidos,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Laboratórios Atral, S.A.",Amlodipina,174,Amlodipina Amlocor 5 mg Comprimidos 5 mg Comprimido Blister - 10 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
1745,71336,37097,5009287,Blister - 30 unidade(s),GH0000,30.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013327.0,10017457,,,,5 mg,Amlodipina Amlocor 5 mg Comprimidos,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Laboratórios Atral, S.A.",Amlodipina,174,Amlodipina Amlocor 5 mg Comprimidos 5 mg Comprimido Blister - 30 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
1746,71337,37097,5009386,Blister - 60 unidade(s),GH0000,60.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013343.0,10017457,,,,5 mg,Amlodipina Amlocor 5 mg Comprimidos,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Laboratórios Atral, S.A.",Amlodipina,174,Amlodipina Amlocor 5 mg Comprimidos 5 mg Comprimido Blister - 60 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
1765,72167,37335,5006093,Blister - 30 unidade(s),GH0000,30.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013327.0,10017457,,,,5 mg,Amlodipina Pharmakern,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.",Amlodipina,174,Amlodipina Pharmakern 5 mg Comprimido Blister - 30 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
1766,72168,37335,5005996,Blister - 10 unidade(s),GH0150,10.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013335.0,10017457,,,,5 mg,Amlodipina Pharmakern,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 5 mg | [1-20] unidades,Autorizado,MSRM,"Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.",Amlodipina,174,Amlodipina Pharmakern 5 mg Comprimido Blister - 10 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
1767,72169,37335,5006192,Blister - 60 unidade(s),GH0151,60.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013343.0,10017457,,,,5 mg,Amlodipina Pharmakern,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 5 mg | [21-60] unidades,Autorizado,MSRM,"Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.",Amlodipina,174,Amlodipina Pharmakern 5 mg Comprimido Blister - 60 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
1768,72170,37336,5006291,Blister - 10 unidade(s),GH0000,10.0,32,,,,7,2,0,N,N,S,N,N,N,N,50024647.0,10014774,,,,10 mg,Amlodipina Pharmakern,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.",Amlodipina,174,Amlodipina Pharmakern 10 mg Comprimido Blister - 10 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
1769,72171,37336,5006390,Blister - 30 unidade(s),GH0000,30.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013351.0,10014774,,,,10 mg,Amlodipina Pharmakern,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.",Amlodipina,174,Amlodipina Pharmakern 10 mg Comprimido Blister - 30 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
1770,72172,37336,5006499,Blister - 60 unidade(s),GH0147,60.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013360.0,10014774,,,,10 mg,Amlodipina Pharmakern,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 10 mg | [21-60] unidades,Autorizado,MSRM,"Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.",Amlodipina,174,Amlodipina Pharmakern 10 mg Comprimido Blister - 60 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
1774,72604,33351,4780581,Blister - 60 unidade(s),GH0151,60.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013343.0,10017457,,,,5 mg,Amlodipina Alter 5 mg comprimidos,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 5 mg | [21-60] unidades,Autorizado,MSRM,"Alter, S.A.",Amlodipina,174,Amlodipina Alter 5 mg comprimidos 5 mg Comprimido Blister - 60 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
1780,72847,34494,4893582,Blister - 60 unidade(s),GH0151,60.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013343.0,10017457,,,,5 mg,Amlodipina Cardionox 5 mg Comprimidos,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 5 mg | [21-60] unidades,Autorizado,MSRM,"Alter, S.A.",Amlodipina,174,Amlodipina Cardionox 5 mg Comprimidos 5 mg Comprimido Blister - 60 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
1817,74956,36896,5007588,Blister - 10 unidade(s),GH0150,10.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013335.0,10017457,,,,5 mg,Amlodipina Bluepharma,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 5 mg | [1-20] unidades,Autorizado,MSRM,"Bluepharma Genéricos - Comércio de Medicamentos, S.A.",Amlodipina,174,Amlodipina Bluepharma 5 mg Comprimido Blister - 10 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
1880,77662,35454,5147491,Blister - 90 unidade(s),GH0000,90.0,32,,,,7,2,0,N,N,S,N,N,N,N,50024655.0,10014774,,,,10 mg,Amlodipina toLife 10 mg Comprimidos,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"ToLife - Produtos Farmacêuticos, S.A.",Amlodipina,174,Amlodipina toLife 10 mg Comprimidos 10 mg Comprimido Blister - 90 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
1881,77663,35453,5147392,Blister - 90 unidade(s),GH0000,90.0,32,,,,7,2,0,N,N,S,N,N,N,N,50024639.0,10017457,,,,5 mg,Amlodipina toLife 5 mg Comprimidos,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"ToLife - Produtos Farmacêuticos, S.A.",Amlodipina,174,Amlodipina toLife 5 mg Comprimidos 5 mg Comprimido Blister - 90 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
1915,80574,39139,5395488,Blister - 10 unidade(s),GH0000,10.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013335.0,10017457,,,,5 mg,Amlodipina Aristo 5 mg Comprimidos,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Aristo Pharma Iberia, SL",Amlodipina,174,Amlodipina Aristo 5 mg Comprimidos 5 mg Comprimido Blister - 10 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
1916,80575,39139,5395686,Blister - 30 unidade(s),GH0000,30.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013327.0,10017457,,,,5 mg,Amlodipina Aristo 5 mg Comprimidos,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Aristo Pharma Iberia, SL",Amlodipina,174,Amlodipina Aristo 5 mg Comprimidos 5 mg Comprimido Blister - 30 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
1917,80576,39139,5395785,Blister - 60 unidade(s),GH0151,60.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013343.0,10017457,,,,5 mg,Amlodipina Aristo 5 mg Comprimidos,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 5 mg | [21-60] unidades,Autorizado,MSRM,"Aristo Pharma Iberia, SL",Amlodipina,174,Amlodipina Aristo 5 mg Comprimidos 5 mg Comprimido Blister - 60 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
1918,80577,39139,5395884,Blister - 90 unidade(s),GH0000,90.0,32,,,,7,2,0,N,N,S,N,N,N,N,50024639.0,10017457,,,,5 mg,Amlodipina Aristo 5 mg Comprimidos,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Aristo Pharma Iberia, SL",Amlodipina,174,Amlodipina Aristo 5 mg Comprimidos 5 mg Comprimido Blister - 90 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
1919,80581,39141,5396080,Blister - 30 unidade(s),GH0000,30.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013351.0,10014774,,,,10 mg,Amlodipina Aristo 10 mg Comprimidos,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Aristo Pharma Iberia, SL",Amlodipina,174,Amlodipina Aristo 10 mg Comprimidos 10 mg Comprimido Blister - 30 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
1920,80582,39141,5396189,Blister - 60 unidade(s),GH0147,60.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013360.0,10014774,,,,10 mg,Amlodipina Aristo 10 mg Comprimidos,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 10 mg | [21-60] unidades,Autorizado,MSRM,"Aristo Pharma Iberia, SL",Amlodipina,174,Amlodipina Aristo 10 mg Comprimidos 10 mg Comprimido Blister - 60 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
1921,80583,39141,5396288,Blister - 90 unidade(s),GH0000,90.0,32,,,,7,2,0,N,N,S,N,N,N,N,50024655.0,10014774,,,,10 mg,Amlodipina Aristo 10 mg Comprimidos,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Aristo Pharma Iberia, SL",Amlodipina,174,Amlodipina Aristo 10 mg Comprimidos 10 mg Comprimido Blister - 90 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
1949,84629,39139,5395587,Blister - 20 unidade(s),GH0150,20.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013335.0,10017457,,,,5 mg,Amlodipina Aristo 5 mg Comprimidos,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 5 mg | [1-20] unidades,Autorizado,MSRM,"Aristo Pharma Iberia, SL",Amlodipina,174,Amlodipina Aristo 5 mg Comprimidos 5 mg Comprimido Blister - 20 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
1950,84630,39141,5395983,Blister - 20 unidade(s),GH0000,20.0,32,,,,7,2,0,N,N,S,N,N,N,N,50024647.0,10014774,,,,10 mg,Amlodipina Aristo 10 mg Comprimidos,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Aristo Pharma Iberia, SL",Amlodipina,174,Amlodipina Aristo 10 mg Comprimidos 10 mg Comprimido Blister - 20 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
1979,87365,36635,5494398,Blister - 60 unidade(s),GH0000,60.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013343.0,10017457,,,,5 mg,Amlodipina Tecnimede 5 mg Comprimidos,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Tecnimede - Sociedade Técnico-Medicinal, S.A.",Amlodipina,174,Amlodipina Tecnimede 5 mg Comprimidos 5 mg Comprimido Blister - 60 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
1980,87366,36635,5494497,Blister - 100 unidade(s),GH0000,100.0,32,,,,7,2,0,N,N,S,N,N,N,N,50024639.0,10017457,,,,5 mg,Amlodipina Tecnimede 5 mg Comprimidos,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Tecnimede - Sociedade Técnico-Medicinal, S.A.",Amlodipina,174,Amlodipina Tecnimede 5 mg Comprimidos 5 mg Comprimido Blister - 100 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
1981,87367,36635,5494596,Blister - 500 unidade(s),GH0000,500.0,32,,,,7,2,0,N,N,S,N,N,N,N,50038915.0,10017457,,,,5 mg,Amlodipina Tecnimede 5 mg Comprimidos,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Tecnimede - Sociedade Técnico-Medicinal, S.A.",Amlodipina,174,Amlodipina Tecnimede 5 mg Comprimidos 5 mg Comprimido Blister - 500 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
1982,87450,36636,5495197,Blister - 500 unidade(s),GH0000,500.0,32,,,,7,2,0,N,N,S,N,N,N,N,50038923.0,10014774,,,,10 mg,Amlodipina Tecnimede 10 mg Comprimidos,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Tecnimede - Sociedade Técnico-Medicinal, S.A.",Amlodipina,174,Amlodipina Tecnimede 10 mg Comprimidos 10 mg Comprimido Blister - 500 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
1983,87451,36636,5494992,Blister - 60 unidade(s),GH0000,60.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013360.0,10014774,,,,10 mg,Amlodipina Tecnimede 10 mg Comprimidos,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Tecnimede - Sociedade Técnico-Medicinal, S.A.",Amlodipina,174,Amlodipina Tecnimede 10 mg Comprimidos 10 mg Comprimido Blister - 60 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
1984,87452,36636,5495098,Blister - 100 unidade(s),GH0000,100.0,32,,,,7,2,0,N,N,S,N,N,N,N,50024655.0,10014774,,,,10 mg,Amlodipina Tecnimede 10 mg Comprimidos,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Tecnimede - Sociedade Técnico-Medicinal, S.A.",Amlodipina,174,Amlodipina Tecnimede 10 mg Comprimidos 10 mg Comprimido Blister - 100 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
1994,87753,36277,5504998,Blister - 20 unidade(s),GH0000,20.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013335.0,10017457,,,,5 mg,Amlodipina Orexene,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Bluemed, Unipessoal Lda.",Amlodipina,174,Amlodipina Orexene 5 mg Comprimido Blister - 20 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
1998,87872,36637,5533294,Blister - 60 unidade(s),GH0151,60.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013343.0,10017457,,,,5 mg,Amlodipina Vitória,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 5 mg | [21-60] unidades,Autorizado,MSRM,"Laboratórios Vitória, S.A.",Amlodipina,174,Amlodipina Vitória 5 mg Comprimido Blister - 60 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
1999,87873,36637,5533393,Blister - 100 unidade(s),GH0000,100.0,32,,,,7,2,0,N,N,S,N,N,N,N,50024639.0,10017457,,,,5 mg,Amlodipina Vitória,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Laboratórios Vitória, S.A.",Amlodipina,174,Amlodipina Vitória 5 mg Comprimido Blister - 100 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2000,87874,36637,5533492,Blister - 500 unidade(s),GH0000,500.0,32,,,,7,2,0,N,N,S,N,N,N,N,50038915.0,10017457,,,,5 mg,Amlodipina Vitória,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Laboratórios Vitória, S.A.",Amlodipina,174,Amlodipina Vitória 5 mg Comprimido Blister - 500 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2001,87875,36639,5533898,Blister - 60 unidade(s),GH0147,60.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013360.0,10014774,,,,10 mg,Amlodipina Vitória,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 10 mg | [21-60] unidades,Autorizado,MSRM,"Laboratórios Vitória, S.A.",Amlodipina,174,Amlodipina Vitória 10 mg Comprimido Blister - 60 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2002,87876,36639,5533997,Blister - 100 unidade(s),GH0000,100.0,32,,,,7,2,0,N,N,S,N,N,N,N,50024655.0,10014774,,,,10 mg,Amlodipina Vitória,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Laboratórios Vitória, S.A.",Amlodipina,174,Amlodipina Vitória 10 mg Comprimido Blister - 100 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2003,87877,36639,5534094,Blister - 500 unidade(s),GH0000,500.0,32,,,,7,2,0,N,N,S,N,N,N,N,50038923.0,10014774,,,,10 mg,Amlodipina Vitória,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Laboratórios Vitória, S.A.",Amlodipina,174,Amlodipina Vitória 10 mg Comprimido Blister - 500 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2005,87908,34792,5535786,Blister - 20 unidade(s),GH0000,20.0,32,,,,7,2,0,N,N,S,N,N,N,N,50024647.0,10014774,,,,10 mg,Amlodipina Generis 10 mg Comprimidos,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Generis Farmacêutica, S.A.",Amlodipina,174,Amlodipina Generis 10 mg Comprimidos 10 mg Comprimido Blister - 20 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2006,87909,34792,5535885,Blister - 60 unidade(s),GH0147,60.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013360.0,10014774,,,,10 mg,Amlodipina Generis 10 mg Comprimidos,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 10 mg | [21-60] unidades,Autorizado,MSRM,"Generis Farmacêutica, S.A.",Amlodipina,174,Amlodipina Generis 10 mg Comprimidos 10 mg Comprimido Blister - 60 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2007,87910,34791,5535588,Blister - 20 unidade(s),GH0150,20.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013335.0,10017457,,,,5 mg,Amlodipina Generis 5 mg Comprimidos,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 5 mg | [1-20] unidades,Autorizado,MSRM,"Generis Farmacêutica, S.A.",Amlodipina,174,Amlodipina Generis 5 mg Comprimidos 5 mg Comprimido Blister - 20 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2008,87911,34791,5535687,Blister - 60 unidade(s),GH0151,60.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013343.0,10017457,,,,5 mg,Amlodipina Generis 5 mg Comprimidos,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 5 mg | [21-60] unidades,Autorizado,MSRM,"Generis Farmacêutica, S.A.",Amlodipina,174,Amlodipina Generis 5 mg Comprimidos 5 mg Comprimido Blister - 60 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2009,87919,34787,5536180,Blister - 20 unidade(s),GH0150,20.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013335.0,10017457,,,,5 mg,Amlodipina Jaba 5 mg comprimidos,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 5 mg | [1-20] unidades,Autorizado,MSRM,"Jaba Recordati, S.A.",Amlodipina,174,Amlodipina Jaba 5 mg comprimidos 5 mg Comprimido Blister - 20 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2010,87920,34788,5536388,Blister - 20 unidade(s),GH0000,20.0,32,,,,7,2,0,N,N,S,N,N,N,N,50024647.0,10014774,,,,10 mg,Amlodipina Jaba 10 mg comprimidos,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Jaba Recordati, S.A.",Amlodipina,174,Amlodipina Jaba 10 mg comprimidos 10 mg Comprimido Blister - 20 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
