,EMB_ID,PROD_ID,NR_REGISTO,DESCR,GRUPO_HOM_COD,QUANT_TOT,UNID_QUANT_TOT_ID,QUANTIDADE,UNID_QUANT_ID,TIPO_EMB_ID,ACOND_PRIMARIO_ID,TIPO_TRATAMENTO_ID,ESTADO_EMB_ID,IND_EMB_UNITARIA,IND_EMB_HOSPITALAR,IND_DISP_SEGURANCA,PEM_AMB,PEM_AMB_MS,PEM_AMB_BIO,PEM_AMB_BIO_MS,CNPEM,CHNM_COD,CDM,REFERENCIA,CARACT_ESPECIFICAS,Dosagem,Nome,ind_generico,form_farm_descr,Forma_farm_id,tipo_emb_descr,Tipo_prod_descr,Grupo_hom_descr,Estado_AIM_descr,Class_Disp_descr,Titular_AIM_descr,DCIPT_descr,DCIPT_ID,full_name,numerator_value,numerator_unit,denominator_value,denominator_unit,DCIPT_descr_parse,routes_id,routes_descr,edqm_routes_id,edqm_routes_descr_en,atc_code,atc_descr,edqm_dose_form_id,edqm_dose_form_descr_en,edqm_dose_form_descr_pt,mapping_term
3275,158145,51421,5323613,Blister - 28 unidade(s),GH0000,28.0,32,,,,7,2,0,N,N,S,N,N,N,N,50017977.0,10025906,,,,10 mg,Atorvastatina Bluepharma,S,Comprimido revestido por película,39,,Medicamento Uso Humano,,Autorizado,MSRM,"Bluepharma Genéricos - Comércio de Medicamentos, S.A.",Atorvastatina,194,Atorvastatina Bluepharma 10 mg Comprimido revestido por película Blister - 28 unidade(s),10,mg,,,Atorvastatina,48,Via oral,20053000.0,Oral use,C10AA05,atorvastatin,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
3276,158146,51421,5323621,Blister - 56 unidade(s),GH0786,56.0,32,,,,7,2,0,N,N,S,S,S,N,N,50018019.0,10025906,,,,10 mg,Atorvastatina Bluepharma,S,Comprimido revestido por película,39,,Medicamento Uso Humano,Atorvastatina | A101 | Oral | 10 mg | [21-60] unidades,Autorizado,MSRM,"Bluepharma Genéricos - Comércio de Medicamentos, S.A.",Atorvastatina,194,Atorvastatina Bluepharma 10 mg Comprimido revestido por película Blister - 56 unidade(s),10,mg,,,Atorvastatina,48,Via oral,20053000.0,Oral use,C10AA05,atorvastatin,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
3277,158147,51422,5323639,Blister - 14 unidade(s),GH0000,14.0,32,,,,7,2,0,N,N,S,N,N,N,N,50018108.0,10038978,,,,20 mg,Atorvastatina Bluepharma,S,Comprimido revestido por película,39,,Medicamento Uso Humano,,Autorizado,MSRM,"Bluepharma Genéricos - Comércio de Medicamentos, S.A.",Atorvastatina,194,Atorvastatina Bluepharma 20 mg Comprimido revestido por película Blister - 14 unidade(s),20,mg,,,Atorvastatina,48,Via oral,20053000.0,Oral use,C10AA05,atorvastatin,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
3278,158148,51422,5323647,Blister - 28 unidade(s),GH0787,28.0,32,,,,7,2,0,N,N,S,S,S,N,N,50018060.0,10038978,,,,20 mg,Atorvastatina Bluepharma,S,Comprimido revestido por película,39,,Medicamento Uso Humano,Atorvastatina | A101 | Oral | 20 mg | [21-60] unidades,Autorizado,MSRM,"Bluepharma Genéricos - Comércio de Medicamentos, S.A.",Atorvastatina,194,Atorvastatina Bluepharma 20 mg Comprimido revestido por película Blister - 28 unidade(s),20,mg,,,Atorvastatina,48,Via oral,20053000.0,Oral use,C10AA05,atorvastatin,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
3279,158149,51422,5323654,Blister - 56 unidade(s),GH0000,56.0,32,,,,7,2,0,N,N,S,N,N,N,N,50018116.0,10038978,,,,20 mg,Atorvastatina Bluepharma,S,Comprimido revestido por película,39,,Medicamento Uso Humano,,Autorizado,MSRM,"Bluepharma Genéricos - Comércio de Medicamentos, S.A.",Atorvastatina,194,Atorvastatina Bluepharma 20 mg Comprimido revestido por película Blister - 56 unidade(s),20,mg,,,Atorvastatina,48,Via oral,20053000.0,Oral use,C10AA05,atorvastatin,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
3280,158150,51423,5323662,Blister - 14 unidade(s),GH0000,14.0,32,,,,7,2,0,N,N,S,N,N,N,N,50018183.0,10016782,,,,40 mg,Atorvastatina Bluepharma,S,Comprimido revestido por película,39,,Medicamento Uso Humano,,Autorizado,MSRM,"Bluepharma Genéricos - Comércio de Medicamentos, S.A.",Atorvastatina,194,Atorvastatina Bluepharma 40 mg Comprimido revestido por película Blister - 14 unidade(s),40,mg,,,Atorvastatina,48,Via oral,20053000.0,Oral use,C10AA05,atorvastatin,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
3281,158151,51423,5323670,Blister - 28 unidade(s),GH0788,28.0,32,,,,7,2,0,N,N,S,S,S,N,N,50018159.0,10016782,,,,40 mg,Atorvastatina Bluepharma,S,Comprimido revestido por película,39,,Medicamento Uso Humano,Atorvastatina | A101 | Oral | 40 mg | [21-60] unidades,Autorizado,MSRM,"Bluepharma Genéricos - Comércio de Medicamentos, S.A.",Atorvastatina,194,Atorvastatina Bluepharma 40 mg Comprimido revestido por película Blister - 28 unidade(s),40,mg,,,Atorvastatina,48,Via oral,20053000.0,Oral use,C10AA05,atorvastatin,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
3282,158152,51423,5323704,Blister - 56 unidade(s),GH0000,56.0,32,,,,7,2,0,N,N,S,N,N,N,N,50018191.0,10016782,,,,40 mg,Atorvastatina Bluepharma,S,Comprimido revestido por película,39,,Medicamento Uso Humano,,Autorizado,MSRM,"Bluepharma Genéricos - Comércio de Medicamentos, S.A.",Atorvastatina,194,Atorvastatina Bluepharma 40 mg Comprimido revestido por película Blister - 56 unidade(s),40,mg,,,Atorvastatina,48,Via oral,20053000.0,Oral use,C10AA05,atorvastatin,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
3283,158153,51424,5323720,Blister - 28 unidade(s),GH0000,28.0,32,,,,7,2,0,N,N,S,N,N,N,N,50033735.0,10031649,,,,80 mg,Atorvastatina Bluepharma,S,Comprimido revestido por película,39,,Medicamento Uso Humano,,Autorizado,MSRM,"Bluepharma Genéricos - Comércio de Medicamentos, S.A.",Atorvastatina,194,Atorvastatina Bluepharma 80 mg Comprimido revestido por película Blister - 28 unidade(s),80,mg,,,Atorvastatina,48,Via oral,20053000.0,Oral use,C10AA05,atorvastatin,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
3284,158154,51424,5323738,Blister - 56 unidade(s),GH0000,56.0,32,,,,7,2,0,N,N,S,N,N,N,N,50033743.0,10031649,,,,80 mg,Atorvastatina Bluepharma,S,Comprimido revestido por película,39,,Medicamento Uso Humano,,Autorizado,MSRM,"Bluepharma Genéricos - Comércio de Medicamentos, S.A.",Atorvastatina,194,Atorvastatina Bluepharma 80 mg Comprimido revestido por película Blister - 56 unidade(s),80,mg,,,Atorvastatina,48,Via oral,20053000.0,Oral use,C10AA05,atorvastatin,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
3285,158155,51424,5323712,Blister - 14 unidade(s),GH0000,14.0,32,,,,7,2,0,N,N,S,N,N,N,N,50033727.0,10031649,,,,80 mg,Atorvastatina Bluepharma,S,Comprimido revestido por película,39,,Medicamento Uso Humano,,Autorizado,MSRM,"Bluepharma Genéricos - Comércio de Medicamentos, S.A.",Atorvastatina,194,Atorvastatina Bluepharma 80 mg Comprimido revestido por película Blister - 14 unidade(s),80,mg,,,Atorvastatina,48,Via oral,20053000.0,Oral use,C10AA05,atorvastatin,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
3286,159222,46493,5303953,Blister - 56 unidade(s),GH0000,56.0,32,,,,7,2,0,N,N,S,N,N,N,N,50050796.0,10079601,,,,3 mg + 0.02 mg,Drosurall,S,Comprimido revestido por película,39,,Medicamento Uso Humano,,Autorizado,MSRM,"Laboratórios EFFIK, Sociedade Unipessoal, Lda.",Drospirenona + Etinilestradiol,1495,Drosurall 3 mg + 0.02 mg Comprimido revestido por película Blister - 56 unidade(s),3;0.02,mg ;mg,,,Drospirenona;Etinilestradiol,48,Via oral,20053000.0,Oral use,G03AA12,drospirenone and ethinylestradiol,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
3287,159223,46494,5304027,Blister - 56 unidade(s),GH0000,56.0,32,,,,7,2,0,N,N,S,N,N,N,N,50050842.0,10038152,,,,3 mg + 0.03 mg,Drosure,S,Comprimido revestido por película,39,,Medicamento Uso Humano,,Autorizado,MSRM,"Laboratórios EFFIK, Sociedade Unipessoal, Lda.",Drospirenona + Etinilestradiol,1495,Drosure 3 mg + 0.03 mg Comprimido revestido por película Blister - 56 unidade(s),3;0.03,mg ;mg,,,Drospirenona;Etinilestradiol,48,Via oral,20053000.0,Oral use,G03AA12,drospirenone and ethinylestradiol,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
3288,159233,48145,5304423,Blister - 20 unidade(s),GH0328,20.0,32,,,,7,2,0,N,N,S,S,S,N,N,50009028.0,10005985,,,,500 mg,Metformina Mylan,S,Comprimido revestido por película,39,,Medicamento Uso Humano,Metformina | A101 | Oral | 500 mg | [1-20] unidades,Autorizado,MSRM,"Mylan, Lda.",Metformina,78,Metformina Mylan 500 mg Comprimido revestido por película Blister - 20 unidade(s),500,mg,,,Metformina,48,Via oral,20053000.0,Oral use,A10BA02,metformin,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
3289,159239,48145,5304431,Blister - 60 unidade(s),GH0329,60.0,32,,,,7,2,0,N,N,S,S,S,N,N,50009010.0,10005985,,,,500 mg,Metformina Mylan,S,Comprimido revestido por película,39,,Medicamento Uso Humano,Metformina | A101 | Oral | 500 mg | [21-60] unidades,Autorizado,MSRM,"Mylan, Lda.",Metformina,78,Metformina Mylan 500 mg Comprimido revestido por película Blister - 60 unidade(s),500,mg,,,Metformina,48,Via oral,20053000.0,Oral use,A10BA02,metformin,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
3290,159249,48146,5304449,Blister - 20 unidade(s),GH0000,20.0,32,,,,7,2,0,N,N,S,N,N,N,N,50014862.0,10029826,,,,850 mg,Metformina Mylan,S,Comprimido revestido por película,39,,Medicamento Uso Humano,,Autorizado,MSRM,"Mylan, Lda.",Metformina,78,Metformina Mylan 850 mg Comprimido revestido por película Blister - 20 unidade(s),850,mg,,,Metformina,48,Via oral,20053000.0,Oral use,A10BA02,metformin,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
3291,159255,48146,5304456,Blister - 60 unidade(s),GH0214,60.0,32,,,,7,2,0,N,N,S,S,S,N,N,50014870.0,10029826,,,,850 mg,Metformina Mylan,S,Comprimido revestido por película,39,,Medicamento Uso Humano,Metformina | A101 | Oral | 850 mg | [21-60] unidades,Autorizado,MSRM,"Mylan, Lda.",Metformina,78,Metformina Mylan 850 mg Comprimido revestido por película Blister - 60 unidade(s),850,mg,,,Metformina,48,Via oral,20053000.0,Oral use,A10BA02,metformin,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
3292,159265,48147,5304464,Blister - 20 unidade(s),GH0000,20.0,32,,,,7,2,0,N,N,S,N,N,N,N,50031155.0,10036888,,,,1000 mg,Metformina Mylan,S,Comprimido revestido por película,39,,Medicamento Uso Humano,,Autorizado,MSRM,"Mylan, Lda.",Metformina,78,Metformina Mylan 1000 mg Comprimido revestido por película Blister - 20 unidade(s),1000,mg,,,Metformina,48,Via oral,20053000.0,Oral use,A10BA02,metformin,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
3293,159271,48147,5304472,Blister - 60 unidade(s),GH0413,60.0,32,,,,7,2,0,N,N,S,S,S,N,N,50031171.0,10036888,,,,1000 mg,Metformina Mylan,S,Comprimido revestido por película,39,,Medicamento Uso Humano,Metformina | A101 | Oral | 1000 mg | [21-60] unidades,Autorizado,MSRM,"Mylan, Lda.",Metformina,78,Metformina Mylan 1000 mg Comprimido revestido por película Blister - 60 unidade(s),1000,mg,,,Metformina,48,Via oral,20053000.0,Oral use,A10BA02,metformin,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
3294,159438,50385,5302872,Blister - 60 unidade(s),GH0151,60.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013343.0,10017457,,,,5 mg,Amlodipina Mylan,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 5 mg | [21-60] unidades,Autorizado,MSRM,"Mylan, Lda.",Amlodipina,174,Amlodipina Mylan 5 mg Comprimido Blister - 60 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
3295,159452,50386,5302914,Blister - 60 unidade(s),GH0147,60.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013360.0,10014774,,,,10 mg,Amlodipina Mylan,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 10 mg | [21-60] unidades,Autorizado,MSRM,"Mylan, Lda.",Amlodipina,174,Amlodipina Mylan 10 mg Comprimido Blister - 60 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
3296,160090,50137,5313259,Blister - 14 unidade(s),GH0785,14.0,32,,,,7,2,0,N,N,S,S,S,N,N,50017985.0,10025906,,,,10 mg,Atorvastatina Sandoz,S,Comprimido revestido por película,39,,Medicamento Uso Humano,Atorvastatina | A101 | Oral | 10 mg | [1-20] unidades,Autorizado,MSRM,"Sandoz Farmacêutica, Lda.",Atorvastatina,194,Atorvastatina Sandoz 10 mg Comprimido revestido por película Blister - 14 unidade(s),10,mg,,,Atorvastatina,48,Via oral,20053000.0,Oral use,C10AA05,atorvastatin,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
3297,160091,50137,5313267,Blister - 28 unidade(s),GH0000,28.0,32,,,,7,2,0,N,N,S,N,N,N,N,50017977.0,10025906,,,,10 mg,Atorvastatina Sandoz,S,Comprimido revestido por película,39,,Medicamento Uso Humano,,Autorizado,MSRM,"Sandoz Farmacêutica, Lda.",Atorvastatina,194,Atorvastatina Sandoz 10 mg Comprimido revestido por película Blister - 28 unidade(s),10,mg,,,Atorvastatina,48,Via oral,20053000.0,Oral use,C10AA05,atorvastatin,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
3298,160093,50137,5313275,Blister - 56 unidade(s),GH0786,56.0,32,,,,7,2,0,N,N,S,N,N,N,N,50018019.0,10025906,,,,10 mg,Atorvastatina Sandoz,S,Comprimido revestido por película,39,,Medicamento Uso Humano,Atorvastatina | A101 | Oral | 10 mg | [21-60] unidades,Autorizado,MSRM,"Sandoz Farmacêutica, Lda.",Atorvastatina,194,Atorvastatina Sandoz 10 mg Comprimido revestido por película Blister - 56 unidade(s),10,mg,,,Atorvastatina,48,Via oral,20053000.0,Oral use,C10AA05,atorvastatin,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
3299,160098,50140,5313309,Blister - 28 unidade(s),GH0787,28.0,32,,,,7,2,0,N,N,S,S,S,N,N,50018060.0,10038978,,,,20 mg,Atorvastatina Sandoz,S,Comprimido revestido por película,39,,Medicamento Uso Humano,Atorvastatina | A101 | Oral | 20 mg | [21-60] unidades,Autorizado,MSRM,"Sandoz Farmacêutica, Lda.",Atorvastatina,194,Atorvastatina Sandoz 20 mg Comprimido revestido por película Blister - 28 unidade(s),20,mg,,,Atorvastatina,48,Via oral,20053000.0,Oral use,C10AA05,atorvastatin,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
3300,160100,50140,5313317,Blister - 56 unidade(s),GH0000,56.0,32,,,,7,2,0,N,N,S,N,N,N,N,50018116.0,10038978,,,,20 mg,Atorvastatina Sandoz,S,Comprimido revestido por película,39,,Medicamento Uso Humano,,Autorizado,MSRM,"Sandoz Farmacêutica, Lda.",Atorvastatina,194,Atorvastatina Sandoz 20 mg Comprimido revestido por película Blister - 56 unidade(s),20,mg,,,Atorvastatina,48,Via oral,20053000.0,Oral use,C10AA05,atorvastatin,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
3301,160141,50142,5313325,Blister - 28 unidade(s),GH0788,28.0,32,,,,7,2,0,N,N,S,S,S,N,N,50018159.0,10016782,,,,40 mg,Atorvastatina Sandoz,S,Comprimido revestido por película,39,,Medicamento Uso Humano,Atorvastatina | A101 | Oral | 40 mg | [21-60] unidades,Autorizado,MSRM,"Sandoz Farmacêutica, Lda.",Atorvastatina,194,Atorvastatina Sandoz 40 mg Comprimido revestido por película Blister - 28 unidade(s),40,mg,,,Atorvastatina,48,Via oral,20053000.0,Oral use,C10AA05,atorvastatin,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
3302,160143,50142,5313333,Blister - 56 unidade(s),GH0000,56.0,32,,,,7,2,0,N,N,S,N,N,N,N,50018191.0,10016782,,,,40 mg,Atorvastatina Sandoz,S,Comprimido revestido por película,39,,Medicamento Uso Humano,,Autorizado,MSRM,"Sandoz Farmacêutica, Lda.",Atorvastatina,194,Atorvastatina Sandoz 40 mg Comprimido revestido por película Blister - 56 unidade(s),40,mg,,,Atorvastatina,48,Via oral,20053000.0,Oral use,C10AA05,atorvastatin,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
3303,160154,50143,5313341,Blister - 28 unidade(s),GH0000,28.0,32,,,,7,2,0,N,N,S,N,N,N,N,50033735.0,10031649,,,,80 mg,Atorvastatina Sandoz,S,Comprimido revestido por película,39,,Medicamento Uso Humano,,Autorizado,MSRM,"Sandoz Farmacêutica, Lda.",Atorvastatina,194,Atorvastatina Sandoz 80 mg Comprimido revestido por película Blister - 28 unidade(s),80,mg,,,Atorvastatina,48,Via oral,20053000.0,Oral use,C10AA05,atorvastatin,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
3304,160559,51704,5338801,Blister - 20 unidade(s),GH0000,20.0,32,,,,7,1,0,N,N,N,S,S,N,N,50004271.0,10026171,,,,400 mg,Ibuprofeno Vitória,S,Comprimido revestido por película,39,,Medicamento Uso Humano,,Autorizado,MNSRM-EF,"Laboratórios Vitória, S.A.",Ibuprofeno,71,Ibuprofeno Vitória 400 mg Comprimido revestido por película Blister - 20 unidade(s),400,mg,,,Ibuprofeno,48,Via oral,20053000.0,Oral use,M01AE01,ibuprofen,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
3305,160560,51704,5338819,Blister - 30 unidade(s),GH0000,30.0,32,,,,7,1,0,N,S,N,N,N,N,N,50004280.0,10026171,,,,400 mg,Ibuprofeno Vitória,S,Comprimido revestido por película,39,,Medicamento Uso Humano,,Autorizado,MNSRM-EF,"Laboratórios Vitória, S.A.",Ibuprofeno,71,Ibuprofeno Vitória 400 mg Comprimido revestido por película Blister - 30 unidade(s),400,mg,,,Ibuprofeno,48,Via oral,20053000.0,Oral use,M01AE01,ibuprofen,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
3306,160561,51704,5338827,Blister - 40 unidade(s),GH0000,40.0,32,,,,7,1,0,N,S,N,N,N,N,N,50034065.0,10026171,,,,400 mg,Ibuprofeno Vitória,S,Comprimido revestido por película,39,,Medicamento Uso Humano,,Autorizado,MNSRM-EF,"Laboratórios Vitória, S.A.",Ibuprofeno,71,Ibuprofeno Vitória 400 mg Comprimido revestido por película Blister - 40 unidade(s),400,mg,,,Ibuprofeno,48,Via oral,20053000.0,Oral use,M01AE01,ibuprofen,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
3307,160562,51704,5338835,Blister - 60 unidade(s),GH0000,60.0,32,,,,7,1,0,N,S,N,N,N,N,N,50004263.0,10026171,,,,400 mg,Ibuprofeno Vitória,S,Comprimido revestido por película,39,,Medicamento Uso Humano,,Autorizado,MNSRM-EF,"Laboratórios Vitória, S.A.",Ibuprofeno,71,Ibuprofeno Vitória 400 mg Comprimido revestido por película Blister - 60 unidade(s),400,mg,,,Ibuprofeno,48,Via oral,20053000.0,Oral use,M01AE01,ibuprofen,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
3308,160563,51704,5338843,Blister - 500 unidade(s),GH0000,500.0,32,,,,7,1,0,N,S,N,N,N,N,N,50045890.0,10026171,,,,400 mg,Ibuprofeno Vitória,S,Comprimido revestido por película,39,,Medicamento Uso Humano,,Autorizado,MNSRM-EF,"Laboratórios Vitória, S.A.",Ibuprofeno,71,Ibuprofeno Vitória 400 mg Comprimido revestido por película Blister - 500 unidade(s),400,mg,,,Ibuprofeno,48,Via oral,20053000.0,Oral use,M01AE01,ibuprofen,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
3309,160629,6595,5315932,Blister - 96 unidade(s),GH0000,96.0,32,,,,7,1,0,N,S,N,N,N,N,N,50003127.0,10002512,,,,500 mg,Panadol,N,Comprimido revestido por película,39,,Medicamento Uso Humano,,Autorizado,MNSRM,GlaxoSmithKline Consumer Healthcare Produtos para a Saúde e Higiene Lda.,Paracetamol,95,Panadol 500 mg Comprimido revestido por película Blister - 96 unidade(s),500,mg,,,Paracetamol,48,Via oral,20053000.0,Oral use,N02BE01,paracetamol,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
3310,160725,51736,5319512,Fita termossoldada - 30 unidade(s),GH0000,30.0,32,,,,56,2,0,N,N,S,N,N,N,N,50057553.0,10101510,,,,10 mg,Zarator,N,Comprimido para mastigar,45,,Medicamento Uso Humano,,Autorizado,MSRM,Upjohn EESV,Atorvastatina,194,Zarator 10 mg Comprimido para mastigar Fita termossoldada - 30 unidade(s),10,mg,,,Atorvastatina,48,Via oral,20053000.0,Oral use,C10AA05,atorvastatin,10228000.0,Chewable tablet,Comprimido para mastigar,Comprimido para mastigar
3311,160727,51738,5319520,Fita termossoldada - 30 unidade(s),GH0000,30.0,32,,,,56,2,0,N,N,S,N,N,N,N,50057561.0,10101528,,,,20 mg,Zarator,N,Comprimido para mastigar,45,,Medicamento Uso Humano,,Autorizado,MSRM,Upjohn EESV,Atorvastatina,194,Zarator 20 mg Comprimido para mastigar Fita termossoldada - 30 unidade(s),20,mg,,,Atorvastatina,48,Via oral,20053000.0,Oral use,C10AA05,atorvastatin,10228000.0,Chewable tablet,Comprimido para mastigar,Comprimido para mastigar
3312,160728,51739,5319538,Fita termossoldada - 30 unidade(s),GH0000,30.0,32,,,,56,2,0,N,N,S,N,N,N,N,50057570.0,10101535,,,,40 mg,Zarator,N,Comprimido para mastigar,45,,Medicamento Uso Humano,,Autorizado,MSRM,Upjohn EESV,Atorvastatina,194,Zarator 40 mg Comprimido para mastigar Fita termossoldada - 30 unidade(s),40,mg,,,Atorvastatina,48,Via oral,20053000.0,Oral use,C10AA05,atorvastatin,10228000.0,Chewable tablet,Comprimido para mastigar,Comprimido para mastigar
3313,160729,51740,5319504,Fita termossoldada - 30 unidade(s),GH0000,30.0,32,,,,56,2,0,N,N,S,N,N,N,N,50057588.0,10101542,,,,5 mg,Zarator,N,Comprimido para mastigar,45,,Medicamento Uso Humano,,Autorizado,MSRM,Upjohn EESV,Atorvastatina,194,Zarator 5 mg Comprimido para mastigar Fita termossoldada - 30 unidade(s),5,mg,,,Atorvastatina,48,Via oral,20053000.0,Oral use,C10AA05,atorvastatin,10228000.0,Chewable tablet,Comprimido para mastigar,Comprimido para mastigar
3314,161032,49947,5317011,Blister - 14 unidade(s),GH0785,14.0,32,,,,7,2,0,N,N,S,S,S,N,N,50017985.0,10025906,,,,10 mg,Atorvastatina Teva,S,Comprimido revestido por película,39,,Medicamento Uso Humano,Atorvastatina | A101 | Oral | 10 mg | [1-20] unidades,Autorizado,MSRM,"Teva Pharma - Produtos Farmacêuticos, Lda.",Atorvastatina,194,Atorvastatina Teva 10 mg Comprimido revestido por película Blister - 14 unidade(s),10,mg,,,Atorvastatina,48,Via oral,20053000.0,Oral use,C10AA05,atorvastatin,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
3315,161034,49947,5317029,Blister - 28 unidade(s),GH0000,28.0,32,,,,7,2,0,N,N,S,N,N,N,N,50017977.0,10025906,,,,10 mg,Atorvastatina Teva,S,Comprimido revestido por película,39,,Medicamento Uso Humano,,Autorizado,MSRM,"Teva Pharma - Produtos Farmacêuticos, Lda.",Atorvastatina,194,Atorvastatina Teva 10 mg Comprimido revestido por película Blister - 28 unidade(s),10,mg,,,Atorvastatina,48,Via oral,20053000.0,Oral use,C10AA05,atorvastatin,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
3316,161035,49947,5317037,Blister - 56 unidade(s),GH0786,56.0,32,,,,7,2,0,N,N,S,S,S,N,N,50018019.0,10025906,,,,10 mg,Atorvastatina Teva,S,Comprimido revestido por película,39,,Medicamento Uso Humano,Atorvastatina | A101 | Oral | 10 mg | [21-60] unidades,Autorizado,MSRM,"Teva Pharma - Produtos Farmacêuticos, Lda.",Atorvastatina,194,Atorvastatina Teva 10 mg Comprimido revestido por película Blister - 56 unidade(s),10,mg,,,Atorvastatina,48,Via oral,20053000.0,Oral use,C10AA05,atorvastatin,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
3317,161045,49948,5317045,Blister - 14 unidade(s),GH0000,14.0,32,,,,7,2,0,N,N,S,N,N,N,N,50018108.0,10038978,,,,20 mg,Atorvastatina Teva,S,Comprimido revestido por película,39,,Medicamento Uso Humano,,Autorizado,MSRM,"Teva Pharma - Produtos Farmacêuticos, Lda.",Atorvastatina,194,Atorvastatina Teva 20 mg Comprimido revestido por película Blister - 14 unidade(s),20,mg,,,Atorvastatina,48,Via oral,20053000.0,Oral use,C10AA05,atorvastatin,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
3318,161047,49948,5317052,Blister - 28 unidade(s),GH0787,28.0,32,,,,7,2,0,N,N,S,S,S,N,N,50018060.0,10038978,,,,20 mg,Atorvastatina Teva,S,Comprimido revestido por película,39,,Medicamento Uso Humano,Atorvastatina | A101 | Oral | 20 mg | [21-60] unidades,Autorizado,MSRM,"Teva Pharma - Produtos Farmacêuticos, Lda.",Atorvastatina,194,Atorvastatina Teva 20 mg Comprimido revestido por película Blister - 28 unidade(s),20,mg,,,Atorvastatina,48,Via oral,20053000.0,Oral use,C10AA05,atorvastatin,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
3319,161050,49948,5317060,Blister - 56 unidade(s),GH0000,56.0,32,,,,7,2,0,N,N,S,N,N,N,N,50018116.0,10038978,,,,20 mg,Atorvastatina Teva,S,Comprimido revestido por película,39,,Medicamento Uso Humano,,Autorizado,MSRM,"Teva Pharma - Produtos Farmacêuticos, Lda.",Atorvastatina,194,Atorvastatina Teva 20 mg Comprimido revestido por película Blister - 56 unidade(s),20,mg,,,Atorvastatina,48,Via oral,20053000.0,Oral use,C10AA05,atorvastatin,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
